ID,歌名,創作人,分類,發佈時間,情緒詞彙數,斷詞數,樂,好,怒,哀,懼,惡,驚,正面情緒值,負面情緒值,正負面情緒值,詞均樂,詞均好,詞均怒,詞均哀,詞均懼,詞均惡,詞均驚,詞均正面情緒值,詞均負面情緒值,詞均正負面情緒值
StreetVoice1390,年華,橙草 ORANGEGRASS,Folk,2015-03-25,27,156,10.0,56.0,0,14.0,0,60.0,0,66.0,74.0,-8.0,0.0641025641025641,0.358974358974359,0.0,0.08974358974358974,0.0,0.38461538461538464,0.0,0.4230769230769231,0.47435897435897434,-0.05128205128205128
StreetVoice1391,壁癌,PiA吳蓓雅,Folk,2012-12-04,17,87,0,-11.0,0,12.25,7.0,2.2,0,-11.0,21.45,-32.45,0.0,-0.12643678160919541,0.0,0.14080459770114942,0.08045977011494253,0.025287356321839084,0.0,-0.12643678160919541,0.24655172413793103,-0.37298850574712644
StreetVoice1392,協同中學-夢想,拼圖王,Pop,2014-06-06,89,277,66.66,95.25,0,5.0,3.0,85.45,-8.0,153.91,93.45,60.459999999999994,0.24064981949458483,0.34386281588447654,0.0,0.018050541516245487,0.010830324909747292,0.3084837545126354,-0.02888086642599278,0.5556317689530685,0.3373646209386282,0.21826714801444042
StreetVoice1393,培特-餐廳ft.Lulu ,Pett.Lee,Hip hop / Rap,2017-09-15,49,348,0,25.5,0,49.0,0,35.8,10.5,36.0,84.8,-48.8,0.0,0.07327586206896551,0.0,0.14080459770114942,0.0,0.10287356321839079,0.03017241379310345,0.10344827586206896,0.24367816091954023,-0.14022988505747125
StreetVoice1394,沒有我在的地方 No Vacancy Here (demo),13月終了 Undecimber Fin.,Rock,2016-05-14,44,258,14.75,35.0,0,-2.4000000000000004,-3.0,11.787500000000001,0,49.75,6.387500000000001,43.3625,0.05717054263565891,0.13565891472868216,0.0,-0.00930232558139535,-0.011627906976744186,0.04568798449612404,0.0,0.1928294573643411,0.0247577519379845,0.16807170542635658
StreetVoice1395,波希米亞demo,ＨＵＳＨ,Pop,2010-07-29,18,107,6.0,1.0999999999999996,0,15.0,3.0,3.0,0,7.1,21.0,-13.9,0.056074766355140186,0.010280373831775698,0.0,0.14018691588785046,0.028037383177570093,0.028037383177570093,0.0,0.06635514018691588,0.19626168224299065,-0.12990654205607477
StreetVoice1396,How You Feel,70%_SeventyPercent,Alternative,2014-11-11,22,134,5.0,-18.0,0,18.0,5.0,4.5,5.0,-8.0,27.5,-35.5,0.03731343283582089,-0.13432835820895522,0.0,0.13432835820895522,0.03731343283582089,0.033582089552238806,0.03731343283582089,-0.05970149253731343,0.20522388059701493,-0.26492537313432835
StreetVoice1397,攜手,馬曉安,Folk,2017-01-16,14,67,10.0,1.25,0,7.0,0,23.0,0,11.25,30.0,-18.75,0.14925373134328357,0.018656716417910446,0.0,0.1044776119402985,0.0,0.34328358208955223,0.0,0.16791044776119404,0.44776119402985076,-0.2798507462686567
StreetVoice1399,柯泯薰－引起貓的注意,洗耳恭聽 all ears,Singer / Songwriter,2017-09-08,4,56,7.0,0,0,0,0,0,0,7.0,0,7.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125
StreetVoice1401,Baby Song (Live at Blue Note Beijing 2017),thisisyoyo,Folk,2017-11-28,24,140,3.0,10.0,0,15.0,0,9.0,0,13.0,24.0,-11.0,0.02142857142857143,0.07142857142857142,0.0,0.10714285714285714,0.0,0.06428571428571428,0.0,0.09285714285714286,0.17142857142857143,-0.07857142857142857
StreetVoice1402,皇后皮箱 Dreamer（album version）,皇后皮箱 QueenSuitcase,Folk,2015-05-12,17,90,9.25,19.8,0,0,5.0,10.0,10.0,39.05,15.0,24.049999999999997,0.10277777777777777,0.22,0.0,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.4338888888888889,0.16666666666666666,0.2672222222222222
StreetVoice1403,其實我想做的根本不是我正在做的事啊,MOTIV,Rock,2018-02-10,35,186,17.0,36.800000000000004,0,6.0,0,53.75,9.0,62.800000000000004,59.75,3.0500000000000043,0.0913978494623656,0.19784946236559142,0.0,0.03225806451612903,0.0,0.28897849462365593,0.04838709677419355,0.33763440860215055,0.32123655913978494,0.016397849462365614
StreetVoice1405,最偉大的勇敢,廖文強,Folk,2012-05-26,28,124,23.0,71.5,0,12.0,1.0,15.0,0,94.5,28.0,66.5,0.18548387096774194,0.5766129032258065,0.0,0.0967741935483871,0.008064516129032258,0.12096774193548387,0.0,0.7620967741935484,0.22580645161290322,0.5362903225806451
StreetVoice1406,放棄妳的是我,吳憾Hank,Singer / Songwriter,2014-05-14,32,141,-5.0,21.25,0,10.0,0,33.25,0,16.25,43.25,-27.0,-0.03546099290780142,0.15070921985815602,0.0,0.07092198581560284,0.0,0.23581560283687944,0.0,0.11524822695035461,0.3067375886524823,-0.19148936170212766
StreetVoice1407,為自己喝彩,Suming舒米恩,Pop,2016-04-07,22,151,0,41.57,0,5.0,5.0,5.0,0,41.57,15.0,26.57,0.0,0.2752980132450331,0.0,0.033112582781456956,0.033112582781456956,0.033112582781456956,0.0,0.2752980132450331,0.09933774834437085,0.17596026490066224
StreetVoice1408,09 - 上山 Funeral,Flesh Juicer 血肉果汁機,Metal,2015-06-11,44,262,10.0,51.5,7.0,3.0,8.0,18.0,0,61.5,36.0,25.5,0.03816793893129771,0.1965648854961832,0.026717557251908396,0.011450381679389313,0.030534351145038167,0.06870229007633588,0.0,0.23473282442748092,0.13740458015267176,0.09732824427480916
StreetVoice1409,marry lonely Disco night A.K.A 做愛之歌,イルカポリス 海豚刑警,Folk,2018-03-23,4,129,0,6.25,0,1.0,0,3.0,0,6.25,4.0,2.25,0.0,0.04844961240310078,0.0,0.007751937984496124,0.0,0.023255813953488372,0.0,0.04844961240310078,0.031007751937984496,0.01744186046511628
StreetVoice1410,02.這也是沒辦法的事,Fun People 樂團,Pop,2010-02-07,2,36,0,0,0,0,0,10.0,0,0,10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.2777777777777778,-0.2777777777777778
StreetVoice1411,早安吻,慢慢說樂團,Folk,2012-10-01,17,112,4.75,25.0,0,10.0,1.0,2.0,0,29.75,13.0,16.75,0.04241071428571429,0.22321428571428573,0.0,0.08928571428571429,0.008928571428571428,0.017857142857142856,0.0,0.265625,0.11607142857142858,0.14955357142857142
StreetVoice1412,散 Ft.毛毛Queencs,黑羊,Hip hop / Rap,2017-11-19,47,193,0,5.5,10.0,26.5,5.0,29.800000000000004,0,5.5,71.30000000000001,-65.80000000000001,0.0,0.02849740932642487,0.05181347150259067,0.13730569948186527,0.025906735751295335,0.15440414507772024,0.0,0.02849740932642487,0.36943005181347155,-0.3409326424870467
StreetVoice1413,長白襪上,糯米糰,Pop,2017-03-06,14,139,5.0,25.0,0,0,13.25,9.0,0,30.0,22.25,7.75,0.03597122302158273,0.17985611510791366,0.0,0.0,0.09532374100719425,0.06474820143884892,0.0,0.2158273381294964,0.16007194244604317,0.05575539568345324
StreetVoice1415,掠交替 [lia̍h-kau-thè]（Album Ver.）,Theseus忒修斯,Rock,2018-01-25,14,100,5.0,7.0,3.0,8.0,13.0,15.0,0,12.0,39.0,-27.0,0.05,0.07,0.03,0.08,0.13,0.15,0.0,0.12,0.39,-0.27
StreetVoice1416,尋找(feat.參劈),Soft Lipa,Hip hop / Rap,2007-09-13,58,348,16.8,43.625,0,5.4,0,22.200000000000003,5.0,65.425,27.6,37.824999999999996,0.04827586206896552,0.12535919540229884,0.0,0.015517241379310346,0.0,0.06379310344827586,0.014367816091954023,0.18800287356321838,0.07931034482758621,0.10869252873563218
StreetVoice1417,回家( 試聽 for  SV ),霈寶,Folk,2015-10-27,18,181,1.25,-10.0,0,21.5,0,5.0,0,-8.75,26.5,-35.25,0.006906077348066298,-0.055248618784530384,0.0,0.11878453038674033,0.0,0.027624309392265192,0.0,-0.04834254143646409,0.1464088397790055,-0.19475138121546962
StreetVoice1418,My Little Baby,安妮朵拉,Folk,2015-10-09,14,91,27.0,33.25,0,0,0,10.0,0,60.25,10.0,50.25,0.2967032967032967,0.36538461538461536,0.0,0.0,0.0,0.10989010989010989,0.0,0.6620879120879121,0.10989010989010989,0.5521978021978022
StreetVoice1419,這一天,廖文強,Folk,2009-04-16,24,110,9.0,3.0,0,-13.3,1.2,17.25,0,12.0,5.149999999999999,6.850000000000001,0.08181818181818182,0.02727272727272727,0.0,-0.12090909090909091,0.010909090909090908,0.15681818181818183,0.0,0.10909090909090909,0.04681818181818181,0.062272727272727285
StreetVoice1420,FACELIFE｜面對生活,punkhoo 胖虎,Punk,2016-10-04,15,163,0,9.0,0,16.0,0,13.799999999999997,0,9.0,29.799999999999997,-20.799999999999997,0.0,0.05521472392638037,0.0,0.09815950920245399,0.0,0.08466257668711655,0.0,0.05521472392638037,0.18282208588957052,-0.12760736196319017
StreetVoice1421,Amen-Rich Brian,88rising,Hip hop / Rap,2018-02-02,3,79,0,15.0,0,0,0,0,0,15.0,0,15.0,0.0,0.189873417721519,0.0,0.0,0.0,0.0,0.0,0.189873417721519,0.0,0.189873417721519
StreetVoice1423,02 最陌生的語言,丁丁與西西,Folk,2014-03-10,26,199,0,-12.0,0,16.25,0,15.0,0,-12.0,31.25,-43.25,0.0,-0.06030150753768844,0.0,0.08165829145728644,0.0,0.07537688442211055,0.0,-0.06030150753768844,0.157035175879397,-0.21733668341708542
StreetVoice1424,屬於平凡,黃奕儒 Jeff,Pop,2015-05-06,36,130,19.0,56.5,0,15.5,0,13.4,0,75.5,28.9,46.6,0.14615384615384616,0.4346153846153846,0.0,0.11923076923076924,0.0,0.10307692307692308,0.0,0.5807692307692308,0.2223076923076923,0.3584615384615385
StreetVoice1425,日常,安妮朵拉,Folk,2015-10-29,13,104,11.25,-5.3999999999999995,0,0,0,0,0,5.8500000000000005,0,5.8500000000000005,0.10817307692307693,-0.05192307692307692,0.0,0.0,0.0,0.0,0.0,0.05625000000000001,0.0,0.05625000000000001
StreetVoice1426,宅男的戀愛日常 ft. J-Ro 蕭百岳,Flux,Electronic,2016-06-28,28,127,0,-103.3828125,0,0,0,3.0,0,-103.3828125,3.0,-106.3828125,0.0,-0.8140378937007874,0.0,0.0,0.0,0.023622047244094488,0.0,-0.8140378937007874,0.023622047244094488,-0.8376599409448819
StreetVoice1427,3.你不是孤單一個人,愚人船 Ship of Fools,Post rock,2013-11-04,6,21,0,-5.0,0,0,0,0.0,0,-5.0,0.0,-5.0,0.0,-0.23809523809523808,0.0,0.0,0.0,0.0,0.0,-0.23809523809523808,0.0,-0.23809523809523808
StreetVoice1429,週休八日(DEMO),非常口,R&B / Soul,2015-05-19,16,101,0,-30.375,0,7.5,0,4.0,0,-30.375,11.5,-41.875,0.0,-0.30074257425742573,0.0,0.07425742574257425,0.0,0.039603960396039604,0.0,-0.30074257425742573,0.11386138613861387,-0.4146039603960396
StreetVoice1430,礦石,VOOID,Rock,2018-04-08,9,54,1.0,0.0,0,0,0,-3.0,0,1.0,-3.0,4.0,0.018518518518518517,0.0,0.0,0.0,0.0,-0.05555555555555555,0.0,0.018518518518518517,-0.05555555555555555,0.07407407407407407
StreetVoice1431,肄路上 - 建國中學70屆肄業歌,Kaopai_yuan,Rock,2018-05-18,27,270,21.0,7.0,0,0,0,35.75,0,28.0,35.75,-7.75,0.07777777777777778,0.025925925925925925,0.0,0.0,0.0,0.13240740740740742,0.0,0.1037037037037037,0.13240740740740742,-0.028703703703703703
StreetVoice1432,你說的都對 Ur Rite,Michael Angelo & Leeric,Hip hop / Rap,2017-10-21,59,311,17.0,38.5,0,-5.2,-3.6000000000000005,42.0,0,55.5,33.2,22.299999999999997,0.05466237942122187,0.12379421221864952,0.0,-0.016720257234726688,-0.011575562700964631,0.13504823151125403,0.0,0.17845659163987138,0.10675241157556271,0.07170418006430868
StreetVoice1433,河畔（見證大團live）,faye 飞,Singer / Songwriter,2014-11-21,40,154,-5.25,10.600000000000001,0,3.0,0,-22.25,0,5.350000000000001,-19.25,24.6,-0.03409090909090909,0.06883116883116884,0.0,0.01948051948051948,0.0,-0.1444805194805195,0.0,0.03474025974025975,-0.125,0.15974025974025974
StreetVoice1434,自卑補償(Demo),俞心嵐Wing,Alternative,2015-08-21,85,215,20.0,85.5,0,97.5,10.0,93.0,0,105.5,200.5,-95.0,0.09302325581395349,0.39767441860465114,0.0,0.45348837209302323,0.046511627906976744,0.4325581395348837,0.0,0.4906976744186046,0.9325581395348838,-0.4418604651162791
StreetVoice1436,80.平鎮高中--憶起初航,啟程王,Singer / Songwriter,2017-06-04,50,216,22.400000000000002,63.5,0,28.0,0,37.0,5.0,90.9,65.0,25.900000000000006,0.10370370370370371,0.29398148148148145,0.0,0.12962962962962962,0.0,0.1712962962962963,0.023148148148148147,0.42083333333333334,0.30092592592592593,0.11990740740740743
StreetVoice1437,世界不會為你停留,老喬 Joseph,Folk,2016-07-22,24,119,15.0,1.5,0,57.4,0,10.0,0,16.5,67.4,-50.900000000000006,0.12605042016806722,0.012605042016806723,0.0,0.4823529411764706,0.0,0.08403361344537816,0.0,0.13865546218487396,0.5663865546218488,-0.4277310924369748
StreetVoice1439,02 青春地圖,風和日麗唱片行,Pop,2015-05-22,11,73,9.450000000000001,0,0,5.0,6.6,0,0,9.450000000000001,11.6,-2.1499999999999986,0.12945205479452057,0.0,0.0,0.0684931506849315,0.09041095890410958,0.0,0.0,0.12945205479452057,0.15890410958904108,-0.029452054794520528
StreetVoice1440,Question No More,椅子樂團 The Chairs,Folk,2013-07-20,0,25,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StreetVoice1441,眼淚的獨白 Live,陳侑彤 Verity Power,Singer / Songwriter,2018-01-15,16,88,0,11.0,0,7.5,0,14.5,0,11.0,22.0,-11.0,0.0,0.125,0.0,0.08522727272727272,0.0,0.16477272727272727,0.0,0.125,0.25,-0.125
StreetVoice1443,Who You,激膚,Pop,2017-07-05,22,93,15.0,11.350000000000001,0,5.0,0,10.75,0,26.35,15.75,10.600000000000001,0.16129032258064516,0.12204301075268818,0.0,0.053763440860215055,0.0,0.11559139784946236,0.0,0.2833333333333333,0.1693548387096774,0.11397849462365593
StreetVoice1444,走過風雨,廖文強,Folk,2011-03-19,26,116,12.0,32.75,0,4.6,0,10.75,0,44.75,15.35,29.4,0.10344827586206896,0.2823275862068966,0.0,0.0396551724137931,0.0,0.09267241379310345,0.0,0.3857758620689655,0.13232758620689655,0.253448275862069
StreetVoice1446,Sleeping Bag,Green!Eyes,Pop,2013-12-07,1,3,0,0,0,0,0,5.0,0,0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,1.6666666666666667,-1.6666666666666667
StreetVoice1447,我愛的台北,木眼鏡 Wooden Glasses,Alternative,2014-09-02,36,204,-2.499999999999999,39.0,0,13.0,0,6.75,7.0,43.5,19.75,23.75,-0.01225490196078431,0.19117647058823528,0.0,0.06372549019607843,0.0,0.03308823529411765,0.03431372549019608,0.21323529411764705,0.09681372549019608,0.11642156862745098
StreetVoice1448,在乎你,國蛋GorDoN,Pop,2007-08-01,66,384,12.25,30.0,0,53.45,0,22.9375,0,42.25,76.3875,-34.1375,0.031901041666666664,0.078125,0.0,0.13919270833333333,0.0,0.059733072916666664,0.0,0.11002604166666667,0.19892578125000002,-0.08889973958333335
StreetVoice1450,那我懂你意思了樂團-927,那我懂你意思了,Soundtrack / New age,2011-02-18,24,118,0,-1.0,0,18.0,3.0,-13.0,0,-1.0,8.0,-9.0,0.0,-0.00847457627118644,0.0,0.15254237288135594,0.025423728813559324,-0.11016949152542373,0.0,-0.00847457627118644,0.06779661016949153,-0.07627118644067797
StreetVoice1451,Dats da shit - Shot Caller,Dats Da Shit,Hip hop / Rap,2018-04-19,54,400,7.0,40.5,0,2.25,0,29.375,0,47.5,31.625,15.875,0.0175,0.10125,0.0,0.005625,0.0,0.0734375,0.0,0.11875,0.0790625,0.0396875
StreetVoice1452,舞蹈,霧虹 Fogbow,Alternative,2017-01-06,17,181,7.0,1.799999999999998,0,0,0,12.2,0,8.799999999999997,12.2,-3.400000000000002,0.03867403314917127,0.009944751381215458,0.0,0.0,0.0,0.06740331491712707,0.0,0.048618784530386726,0.06740331491712707,-0.018784530386740342
StreetVoice1453,吃什麼,李友廷,Folk,2017-03-05,13,150,0,101.25,0,0,0,15.375,0,101.25,15.375,85.875,0.0,0.675,0.0,0.0,0.0,0.1025,0.0,0.675,0.1025,0.5725
StreetVoice1454,城市迷途,激膚,Rock,2017-04-06,34,119,0,35.0,7.5,5.0,0,25.75,2.0,37.0,38.25,-1.25,0.0,0.29411764705882354,0.06302521008403361,0.04201680672268908,0.0,0.21638655462184875,0.01680672268907563,0.31092436974789917,0.32142857142857145,-0.01050420168067227
StreetVoice1455,Taipei City Dreams(demo) - 李吉他「慎始」系列影片：主題曲創作,方恩沁（Eunice Png),Pop,2012-11-05,13,75,0,12.5,0,10.0,0,5.6,0,12.5,15.6,-3.0999999999999996,0.0,0.16666666666666666,0.0,0.13333333333333333,0.0,0.07466666666666666,0.0,0.16666666666666666,0.208,-0.041333333333333326
StreetVoice1456,Rebirth,謎路人Way of Puzzle,Hip hop / Rap,2017-09-19,57,198,24.200000000000003,79.55000000000001,0,-20.0,0.0,14.5,0,103.75000000000001,-5.5,109.25000000000001,0.12222222222222223,0.40176767676767683,0.0,-0.10101010101010101,0.0,0.07323232323232323,0.0,0.5239898989898991,-0.027777777777777776,0.5517676767676768
StreetVoice1457,溫暖的陽光,那我懂你意思了,Alternative,2015-02-14,51,201,68.1875,60.0,0,2.0,6.75,-2.0,0,128.1875,6.75,121.4375,0.3392412935323383,0.29850746268656714,0.0,0.009950248756218905,0.033582089552238806,-0.009950248756218905,0.0,0.6377487562189055,0.033582089552238806,0.6041666666666666
StreetVoice1458,2.你都怎麼想起我,顯然樂隊Obviously,Rock,2014-11-03,12,68,0,1.0,0,13.5,0,0,0,1.0,13.5,-12.5,0.0,0.014705882352941176,0.0,0.19852941176470587,0.0,0.0,0.0,0.014705882352941176,0.19852941176470587,-0.18382352941176472
StreetVoice1459,fragments,per se,Singer / Songwriter,2017-04-09,1,11,0,0,0,0,0,5.0,0,0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.45454545454545453,-0.45454545454545453
StreetVoice1460,台灣wake up!!,搖滾詩人,Hip hop / Rap,2006-03-03,46,254,13.75,23.5,0,-3.5,5.0,42.28,0,37.25,43.78,-6.530000000000001,0.054133858267716536,0.09251968503937008,0.0,-0.013779527559055118,0.01968503937007874,0.16645669291338583,0.0,0.1466535433070866,0.17236220472440944,-0.02570866141732284
StreetVoice1461,07.殺了，自己的女孩,城市雨人,Punk,2016-02-24,14,124,-20.25,7.0,0,20.5,0,7.0,0,-13.25,27.5,-40.75,-0.16330645161290322,0.056451612903225805,0.0,0.16532258064516128,0.0,0.056451612903225805,0.0,-0.10685483870967742,0.2217741935483871,-0.3286290322580645
StreetVoice1462,孔雀眼 Jade Eyes - 山上的人 (Dizparity Remix),Dizparity,Electronic,2017-10-20,16,203,5.0,10.0,0,6.0,0,6.0,0,15.0,12.0,3.0,0.024630541871921183,0.04926108374384237,0.0,0.029556650246305417,0.0,0.029556650246305417,0.0,0.07389162561576355,0.059113300492610835,0.014778325123152709
StreetVoice1463,喵有所屬,肯周樂隊,R&B / Soul,2015-03-02,30,184,0.0,9.0,0,-0.625,0,31.4,6.25,15.25,30.775,-15.524999999999999,0.0,0.04891304347826087,0.0,-0.0033967391304347825,0.0,0.17065217391304346,0.033967391304347824,0.08288043478260869,0.16725543478260868,-0.08437499999999999
StreetVoice1464,05 睡覺 feat. 熊仔,Leo王,Hip hop / Rap,2016-06-30,33,238,13.3,18.0,0,0,12.599999999999998,-8.125,8.400000000000002,39.7,4.474999999999998,35.22500000000001,0.05588235294117647,0.07563025210084033,0.0,0.0,0.05294117647058823,-0.03413865546218487,0.03529411764705883,0.16680672268907565,0.018802521008403354,0.1480042016806723
StreetVoice1465,拖延,William Bird,Pop,2008-10-09,12,78,0.0,0,0,3.0,0,12.5,0,0.0,15.5,-15.5,0.0,0.0,0.0,0.038461538461538464,0.0,0.16025641025641027,0.0,0.0,0.1987179487179487,-0.1987179487179487
StreetVoice1466,48.新竹高中  -序,起飛王,Pop,2015-06-02,36,193,20.0,38.0,0,39.0,0,42.0,0,58.0,81.0,-23.0,0.10362694300518134,0.19689119170984457,0.0,0.20207253886010362,0.0,0.21761658031088082,0.0,0.3005181347150259,0.41968911917098445,-0.11917098445595854
StreetVoice1467,經過(金穗獎輔導短片 失物招領 主題曲),安妮朵拉,Pop,2014-05-05,9,101,4.5,2.4000000000000004,0,0,1.0,0,0,6.9,1.0,5.9,0.04455445544554455,0.023762376237623766,0.0,0.0,0.009900990099009901,0.0,0.0,0.06831683168316832,0.009900990099009901,0.05841584158415842
StreetVoice1468,腳步放慢吧 Slow Down Your Life demo,Rushing Sloth,Alternative,2017-07-29,17,118,8.0,6.0,0,19.09375,0,22.5,0,14.0,41.59375,-27.59375,0.06779661016949153,0.05084745762711865,0.0,0.1618114406779661,0.0,0.1906779661016949,0.0,0.11864406779661017,0.352489406779661,-0.23384533898305085
StreetVoice1469,不要忘記原本快樂的我們,A.N.D TAIPEI,Pop,2017-02-20,64,298,14.4,32.65,0,22.25,-13.5,0.75,9.0,56.05,9.5,46.55,0.04832214765100671,0.10956375838926175,0.0,0.07466442953020135,-0.04530201342281879,0.0025167785234899327,0.030201342281879196,0.18808724832214765,0.031879194630872486,0.15620805369127516
StreetVoice1470,我在你家樓下等你,鄭興,Pop,2014-10-13,36,161,0,31.46,0,20.0,10.75,11.399999999999999,0,31.46,42.15,-10.689999999999998,0.0,0.19540372670807454,0.0,0.12422360248447205,0.06677018633540373,0.07080745341614907,0.0,0.19540372670807454,0.26180124223602486,-0.0663975155279503
StreetVoice1471,慢慢長大,熊寶貝樂團,Folk,2013-08-07,8,63,6.25,-10.5,0,10.0,3.0,0,0,-4.25,13.0,-17.25,0.0992063492063492,-0.16666666666666666,0.0,0.15873015873015872,0.047619047619047616,0.0,0.0,-0.06746031746031746,0.20634920634920634,-0.27380952380952384
StreetVoice1473,嘉義高中-旭 ‧ 青春,拼圖王,Pop,2014-06-04,25,159,0,71.0,0,1.5,3.0,22.0,0,71.0,26.5,44.5,0.0,0.44654088050314467,0.0,0.009433962264150943,0.018867924528301886,0.13836477987421383,0.0,0.44654088050314467,0.16666666666666666,0.279874213836478
StreetVoice1474,1.葳格高中--乘風蛻變,啟程王,Singer / Songwriter,2017-06-01,12,70,24.5,13.0,0,12.0,0,12.0,0,37.5,24.0,13.5,0.35,0.18571428571428572,0.0,0.17142857142857143,0.0,0.17142857142857143,0.0,0.5357142857142857,0.34285714285714286,0.19285714285714287
StreetVoice1475,76.辭修高中--再見，青春,破浪王,Pop,2016-06-01,43,256,12.0,27.0,0,28.0,0,-5.0,0,39.0,23.0,16.0,0.046875,0.10546875,0.0,0.109375,0.0,-0.01953125,0.0,0.15234375,0.08984375,0.0625
StreetVoice1476,跳上月球,康姆士COM'Z,Rock,2016-10-08,18,153,39.5,0,0,0,5.0,21.0,0,39.5,26.0,13.5,0.2581699346405229,0.0,0.0,0.0,0.032679738562091505,0.13725490196078433,0.0,0.2581699346405229,0.16993464052287582,0.08823529411764706
StreetVoice1477,承受,李晉瑩,Pop,2015-04-04,31,149,5.0,-16.0,0,39.5,0,-13.5,0,-11.0,26.0,-37.0,0.03355704697986577,-0.10738255033557047,0.0,0.2651006711409396,0.0,-0.09060402684563758,0.0,-0.0738255033557047,0.174496644295302,-0.2483221476510067
StreetVoice1478,從前以後,廖文強,Rock,2011-03-06,18,84,-9.578125,18.75,0,3.0,0,0,0,9.171875,3.0,6.171875,-0.11402529761904762,0.22321428571428573,0.0,0.03571428571428571,0.0,0.0,0.0,0.1091889880952381,0.03571428571428571,0.07347470238095238
StreetVoice1480,已不是我 [demo],AnieFann 范安婷,Singer / Songwriter,2016-08-01,40,129,0.0,7.0,0,0,0,-21.479999999999997,0,7.0,-21.479999999999997,28.479999999999997,0.0,0.05426356589147287,0.0,0.0,0.0,-0.1665116279069767,0.0,0.05426356589147287,-0.1665116279069767,0.2207751937984496
StreetVoice1481,一個人的地下室DEMO,ＨＵＳＨ,Pop,2011-10-30,10,72,0,14.2,0,5.0,0,15.9,0,14.2,20.9,-6.699999999999999,0.0,0.19722222222222222,0.0,0.06944444444444445,0.0,0.22083333333333333,0.0,0.19722222222222222,0.29027777777777775,-0.09305555555555554
